,0,1,2,3,4,5,6,7,8,board_str,value
4744,O,X,O,X,X,,X,,O,"O,X,O,X,X,,X,,O",0.5
4745,O,O,X,,X,X,X,O,,"O,O,X,,X,X,X,O,",1.0
4746,O,O,X,,,X,X,O,X,"O,O,X,,,X,X,O,X",1.0
4747,,,X,O,X,X,O,X,O,",,X,O,X,X,O,X,O",0.5
4748,O,X,X,O,O,X,X,,,"O,X,X,O,O,X,X,,",0.5
4749,,X,X,X,O,,X,O,O,",X,X,X,O,,X,O,O",0.5
4750,X,,O,X,O,X,X,O,,"X,,O,X,O,X,X,O,",1.0
4751,,O,O,X,X,X,,O,X,",O,O,X,X,X,,O,X",1.0
4752,X,X,X,O,O,X,,O,,"X,X,X,O,O,X,,O,",1.0
4753,,X,O,X,,O,X,O,X,",X,O,X,,O,X,O,X",0.5
4754,O,O,,X,X,X,O,X,,"O,O,,X,X,X,O,X,",1.0
4755,X,O,X,X,O,O,,,X,"X,O,X,X,O,O,,,X",0.5
4756,X,O,,X,X,O,,O,X,"X,O,,X,X,O,,O,X",1.0
4757,X,O,X,O,X,,O,,X,"X,O,X,O,X,,O,,X",1.0
4758,X,X,X,,X,O,O,,O,"X,X,X,,X,O,O,,O",1.0
4759,O,X,X,X,O,,,O,X,"O,X,X,X,O,,,O,X",0.5
4760,,O,O,X,X,X,O,X,,",O,O,X,X,X,O,X,",1.0
4761,O,X,X,,O,X,O,X,,"O,X,X,,O,X,O,X,",0.5
4762,X,O,O,X,,,O,X,X,"X,O,O,X,,,O,X,X",0.5
4763,,,O,O,X,X,O,X,X,",,O,O,X,X,O,X,X",0.5
4764,O,X,O,,X,,X,O,X,"O,X,O,,X,,X,O,X",0.5
4765,,,O,X,X,O,X,O,X,",,O,X,X,O,X,O,X",0.5
4766,,O,,O,X,O,X,X,X,",O,,O,X,O,X,X,X",1.0
4767,X,O,O,O,X,X,,,X,"X,O,O,O,X,X,,,X",1.0
4768,O,X,X,,X,O,O,X,,"O,X,X,,X,O,O,X,",1.0
4769,O,X,X,,,X,X,O,O,"O,X,X,,,X,X,O,O",0.5
4770,O,O,X,O,X,X,X,,,"O,O,X,O,X,X,X,,",1.0
4771,,O,X,X,X,,O,X,O,",O,X,X,X,,O,X,O",0.5
4772,X,,O,,X,X,O,X,O,"X,,O,,X,X,O,X,O",0.5
4773,X,,O,O,O,X,X,X,,"X,,O,O,O,X,X,X,",0.5
4774,X,O,X,X,,,X,O,O,"X,O,X,X,,,X,O,O",1.0
4775,,,O,X,X,O,O,X,X,",,O,X,X,O,O,X,X",0.5
4776,X,O,X,,O,X,O,X,,"X,O,X,,O,X,O,X,",0.5
4777,,X,X,,O,X,O,O,X,",X,X,,O,X,O,O,X",1.0
4778,X,X,O,X,O,X,,O,,"X,X,O,X,O,X,,O,",0.5
4779,X,X,O,,O,X,X,,O,"X,X,O,,O,X,X,,O",0.5
4780,X,,X,O,,X,O,O,X,"X,,X,O,,X,O,O,X",1.0
4781,O,X,O,X,,O,X,X,,"O,X,O,X,,O,X,X,",0.5
4782,O,,X,X,,O,O,X,X,"O,,X,X,,O,O,X,X",0.5
4783,O,,O,X,O,X,X,X,,"O,,O,X,O,X,X,X,",0.5
4784,X,,X,X,O,O,,O,X,"X,,X,X,O,O,,O,X",0.5
4785,X,O,O,O,X,X,X,,,"X,O,O,O,X,X,X,,",0.5
4786,X,X,,,O,X,O,O,X,"X,X,,,O,X,O,O,X",0.5
4787,O,X,X,O,,,X,O,X,"O,X,X,O,,,X,O,X",0.5
4788,O,X,O,X,X,,,X,O,"O,X,O,X,X,,,X,O",1.0
4789,,O,,X,X,X,O,X,O,",O,,X,X,X,O,X,O",1.0
4790,O,X,,X,O,X,,O,X,"O,X,,X,O,X,,O,X",0.5
4791,O,O,X,,X,O,,X,X,"O,O,X,,X,O,,X,X",0.5
4792,X,X,O,X,O,O,,,X,"X,X,O,X,O,O,,,X",0.5
4793,,O,X,,O,O,X,X,X,",O,X,,O,O,X,X,X",1.0
4794,O,X,X,O,X,X,,O,,"O,X,X,O,X,X,,O,",0.5
4795,O,X,O,,X,X,,O,X,"O,X,O,,X,X,,O,X",0.5
4796,,X,X,O,O,X,O,,X,",X,X,O,O,X,O,,X",1.0
4797,X,O,X,O,X,O,,X,,"X,O,X,O,X,O,,X,",0.5
4798,O,,X,X,X,O,O,X,,"O,,X,X,X,O,O,X,",0.5
4799,X,O,,O,X,,X,X,O,"X,O,,O,X,,X,X,O",0.5
4800,O,O,X,,X,X,O,,X,"O,O,X,,X,X,O,,X",1.0
4801,O,O,X,,,O,X,X,X,"O,O,X,,,O,X,X,X",1.0
4802,X,X,,X,X,O,O,,O,"X,X,,X,X,O,O,,O",0.5
4803,X,O,X,,X,O,,O,X,"X,O,X,,X,O,,O,X",1.0
4804,X,,X,,X,O,X,O,O,"X,,X,,X,O,X,O,O",1.0
4805,O,,X,,O,O,X,X,X,"O,,X,,O,O,X,X,X",1.0
4806,X,,O,X,O,O,,X,X,"X,,O,X,O,O,,X,X",0.5
4807,O,O,X,,O,,X,X,X,"O,O,X,,O,,X,X,X",1.0
4808,X,X,O,,X,O,O,X,,"X,X,O,,X,O,O,X,",1.0
4809,,O,X,X,,O,X,X,O,",O,X,X,,O,X,X,O",0.5
4810,O,X,,X,X,,O,X,O,"O,X,,X,X,,O,X,O",1.0
4811,X,O,X,O,,O,X,X,,"X,O,X,O,,O,X,X,",0.5
4812,X,X,X,O,,X,,O,O,"X,X,X,O,,X,,O,O",1.0
4813,X,,X,O,,X,X,O,O,"X,,X,O,,X,X,O,O",0.5
4814,X,,,O,X,O,X,X,O,"X,,,O,X,O,X,X,O",0.5
4815,X,O,X,O,O,,X,X,,"X,O,X,O,O,,X,X,",0.5
4816,X,,O,O,O,,X,X,X,"X,,O,O,O,,X,X,X",1.0
4817,O,X,,,X,O,O,X,X,"O,X,,,X,O,O,X,X",1.0
4818,O,,X,,X,X,X,O,O,"O,,X,,X,X,X,O,O",1.0
4819,,,X,X,O,O,O,X,X,",,X,X,O,O,O,X,X",0.5
4820,O,X,,,X,O,X,X,O,"O,X,,,X,O,X,X,O",1.0
4821,O,X,,,O,X,X,O,X,"O,X,,,O,X,X,O,X",0.5
4822,,X,O,O,X,,O,X,X,",X,O,O,X,,O,X,X",1.0
4823,O,,X,O,O,X,X,X,,"O,,X,O,O,X,X,X,",0.5
4824,,O,X,O,X,O,X,X,,",O,X,O,X,O,X,X,",1.0
4825,X,O,O,X,,O,X,,X,"X,O,O,X,,O,X,,X",1.0
4826,O,,X,O,,X,X,O,X,"O,,X,O,,X,X,O,X",1.0
4827,O,X,,X,X,,O,O,X,"O,X,,X,X,,O,O,X",0.5
4828,X,O,O,X,O,,X,X,,"X,O,O,X,O,,X,X,",1.0
4829,X,X,,X,O,O,X,,O,"X,X,,X,O,O,X,,O",1.0
4830,,X,O,O,,X,X,X,O,",X,O,O,,X,X,X,O",0.5
4831,O,O,X,X,,O,X,,X,"O,O,X,X,,O,X,,X",0.5
4832,,,X,O,X,X,X,O,O,",,X,O,X,X,X,O,O",1.0
4833,X,,X,X,X,O,O,O,,"X,,X,X,X,O,O,O,",0.5
4834,,X,X,O,O,,X,X,O,",X,X,O,O,,X,X,O",0.5
4835,,X,O,X,X,,O,X,O,",X,O,X,X,,O,X,O",1.0
4836,X,O,X,O,X,,,O,X,"X,O,X,O,X,,,O,X",1.0
4837,O,,X,O,X,O,X,X,,"O,,X,O,X,O,X,X,",1.0
4838,O,X,X,O,,O,,X,X,"O,X,X,O,,O,,X,X",0.5
4839,X,X,,X,X,O,,O,O,"X,X,,X,X,O,,O,O",0.5
4840,X,,,X,X,O,O,X,O,"X,,,X,X,O,O,X,O",0.5
4841,X,O,O,X,X,O,X,,,"X,O,O,X,X,O,X,,",1.0
4842,X,X,X,X,O,O,,O,,"X,X,X,X,O,O,,O,",1.0
4843,X,X,,O,X,X,,O,O,"X,X,,O,X,X,,O,O",0.5
4844,,X,O,X,,X,X,O,O,",X,O,X,,X,X,O,O",0.5
4845,,O,O,X,,X,O,X,X,",O,O,X,,X,O,X,X",0.5
4846,X,O,X,O,X,,O,X,,"X,O,X,O,X,,O,X,",0.5
4847,X,O,,O,X,,O,X,X,"X,O,,O,X,,O,X,X",1.0
4848,X,X,,O,X,,X,O,O,"X,X,,O,X,,X,O,O",0.5
4849,O,O,X,X,,X,X,O,,"O,O,X,X,,X,X,O,",0.5
4850,,X,,X,X,O,O,X,O,",X,,X,X,O,O,X,O",1.0
4851,X,O,O,X,X,O,,,X,"X,O,O,X,X,O,,,X",1.0
4852,,X,,O,O,X,X,O,X,",X,,O,O,X,X,O,X",0.5
4853,X,X,,O,O,,X,O,X,"X,X,,O,O,,X,O,X",0.5
4854,X,O,O,X,X,X,,,O,"X,O,O,X,X,X,,,O",1.0
4855,,X,O,O,X,,X,X,O,",X,O,O,X,,X,X,O",1.0
4856,X,X,O,,,O,O,X,X,"X,X,O,,,O,O,X,X",0.5
4857,O,X,,X,X,X,O,,O,"O,X,,X,X,X,O,,O",1.0
4858,X,O,,X,X,O,O,,X,"X,O,,X,X,O,O,,X",1.0
4859,,X,O,O,O,X,X,,X,",X,O,O,O,X,X,,X",0.5
4860,X,X,,,O,O,X,O,X,"X,X,,,O,O,X,O,X",0.5
4861,O,,O,X,X,O,,X,X,"O,,O,X,X,O,,X,X",0.5
4862,O,O,X,,,X,O,X,X,"O,O,X,,,X,O,X,X",1.0
4863,X,O,O,X,O,,,X,X,"X,O,O,X,O,,,X,X",0.5
4864,,X,,O,X,O,X,O,X,",X,,O,X,O,X,O,X",0.5
4865,X,X,X,O,,O,X,O,,"X,X,X,O,,O,X,O,",1.0
4866,O,O,X,,,X,X,X,O,"O,O,X,,,X,X,X,O",0.5
4867,X,O,X,X,X,,,O,O,"X,O,X,X,X,,,O,O",0.5
4868,X,O,,O,,X,X,X,O,"X,O,,O,,X,X,X,O",0.5
4869,X,,X,O,O,,O,X,X,"X,,X,O,O,,O,X,X",0.5
4870,,O,,X,X,O,X,O,X,",O,,X,X,O,X,O,X",0.5
4871,X,O,X,O,,X,O,X,,"X,O,X,O,,X,O,X,",0.5
4872,X,O,,X,,X,X,O,O,"X,O,,X,,X,X,O,O",1.0
4873,O,O,X,X,X,,,O,X,"O,O,X,X,X,,,O,X",0.5
4874,O,O,X,O,X,,,X,X,"O,O,X,O,X,,,X,X",0.5
4875,X,X,O,O,O,,,X,X,"X,X,O,O,O,,,X,X",0.5
4876,X,X,X,X,O,,,O,O,"X,X,X,X,O,,,O,O",1.0
4877,,O,X,,O,X,O,X,X,",O,X,,O,X,O,X,X",1.0
4878,O,X,X,X,,O,O,,X,"O,X,X,X,,O,O,,X",0.5
4879,,X,X,X,O,,O,X,O,",X,X,X,O,,O,X,O",0.5
4880,X,,O,X,O,O,X,X,,"X,,O,X,O,O,X,X,",1.0
4881,X,,X,X,O,X,O,,O,"X,,X,X,O,X,O,,O",0.5
4882,,O,O,X,O,X,,X,X,",O,O,X,O,X,,X,X",0.5
4883,X,X,O,,X,,O,X,O,"X,X,O,,X,,O,X,O",1.0
4884,O,X,O,X,,X,O,,X,"O,X,O,X,,X,O,,X",0.5
4885,X,O,O,,X,X,X,O,,"X,O,O,,X,X,X,O,",0.5
4886,X,O,O,O,X,,,X,X,"X,O,O,O,X,,,X,X",1.0
4887,O,,,O,X,O,X,X,X,"O,,,O,X,O,X,X,X",1.0
4888,X,,O,O,X,,X,O,X,"X,,O,O,X,,X,O,X",1.0
4889,O,O,,X,X,O,X,,X,"O,O,,X,X,O,X,,X",0.5
4890,X,O,O,,,X,O,X,X,"X,O,O,,,X,O,X,X",0.5
4891,,X,X,,X,O,O,X,O,",X,X,,X,O,O,X,O",1.0
4892,X,,X,,O,O,X,O,X,"X,,X,,O,O,X,O,X",0.5
4893,,O,X,O,X,X,X,,O,",O,X,O,X,X,X,,O",1.0
4894,X,O,X,X,X,O,,,O,"X,O,X,X,X,O,,,O",0.5
4895,X,,O,O,X,X,X,,O,"X,,O,O,X,X,X,,O",0.5
4896,O,X,X,,X,O,,X,O,"O,X,X,,X,O,,X,O",1.0
4897,X,X,X,O,O,,X,O,,"X,X,X,O,O,,X,O,",1.0
4898,X,O,X,,X,O,O,,X,"X,O,X,,X,O,O,,X",1.0
4899,O,X,,X,X,O,O,,X,"O,X,,X,X,O,O,,X",0.5
4900,X,X,X,O,X,O,O,,,"X,X,X,O,X,O,O,,",1.0
4901,,O,X,X,O,O,X,,X,",O,X,X,O,O,X,,X",0.5
4902,X,,X,X,O,,O,X,O,"X,,X,X,O,,O,X,O",0.5
4903,O,,O,O,X,X,X,,X,"O,,O,O,X,X,X,,X",0.5
4904,X,O,O,X,,O,X,X,,"X,O,O,X,,O,X,X,",1.0
4905,X,O,,O,X,X,,X,O,"X,O,,O,X,X,,X,O",0.5
4906,,X,X,X,X,O,,O,O,",X,X,X,X,O,,O,O",0.5
4907,O,,X,X,X,X,,O,O,"O,,X,X,X,X,,O,O",1.0
4908,X,X,X,X,,O,,O,O,"X,X,X,X,,O,,O,O",1.0
4909,X,X,O,X,,O,O,X,,"X,X,O,X,,O,O,X,",0.5
4910,,X,O,X,O,X,X,O,,",X,O,X,O,X,X,O,",0.5
4911,X,O,X,,,X,X,O,O,"X,O,X,,,X,X,O,O",0.5
4912,O,X,O,X,X,O,X,,,"O,X,O,X,X,O,X,,",0.5
4913,O,,X,X,O,O,X,X,,"O,,X,X,O,O,X,X,",0.5
4914,X,X,,O,,X,O,O,X,"X,X,,O,,X,O,O,X",0.5
4915,O,X,,O,X,,X,X,O,"O,X,,O,X,,X,X,O",1.0
4916,O,X,O,O,X,,X,X,,"O,X,O,O,X,,X,X,",1.0
4917,,O,O,,O,X,X,X,X,",O,O,,O,X,X,X,X",1.0
4918,,O,O,,X,X,X,X,O,",O,O,,X,X,X,X,O",0.5
4919,O,,O,X,X,O,X,,X,"O,,O,X,X,O,X,,X",0.5
4920,O,X,X,X,,,X,O,O,"O,X,X,X,,,X,O,O",0.5
4921,O,X,X,X,X,,,O,O,"O,X,X,X,X,,,O,O",0.5
4922,O,X,,X,O,O,X,,X,"O,X,,X,O,O,X,,X",0.5
4923,,X,X,O,X,O,,X,O,",X,X,O,X,O,,X,O",1.0
4924,O,X,X,O,O,X,,X,,"O,X,X,O,O,X,,X,",0.5
4925,X,X,O,O,O,,X,X,,"X,X,O,O,O,,X,X,",0.5
4926,X,O,,X,X,X,,O,O,"X,O,,X,X,X,,O,O",1.0
4927,,O,O,X,,O,X,X,X,",O,O,X,,O,X,X,X",1.0
4928,O,,X,O,X,,X,O,X,"O,,X,O,X,,X,O,X",1.0
4929,O,X,O,O,,X,X,X,,"O,X,O,O,,X,X,X,",0.5
4930,O,X,,X,O,,O,X,X,"O,X,,X,O,,O,X,X",0.5
4931,X,X,O,X,O,,X,O,,"X,X,O,X,O,,X,O,",1.0
4932,X,X,O,,X,X,O,O,,"X,X,O,,X,X,O,O,",0.5
4933,X,O,X,O,,O,X,,X,"X,O,X,O,,O,X,,X",0.5
4934,O,,X,O,X,X,X,,O,"O,,X,O,X,X,X,,O",1.0
4935,X,X,O,X,X,,O,O,,"X,X,O,X,X,,O,O,",0.5
4936,,O,O,X,X,O,,X,X,",O,O,X,X,O,,X,X",0.5
4937,O,O,X,,X,X,X,,O,"O,O,X,,X,X,X,,O",1.0
4938,,X,O,X,O,O,X,X,,",X,O,X,O,O,X,X,",0.5
4939,O,X,X,X,X,,O,O,,"O,X,X,X,X,,O,O,",0.5
4940,X,X,O,,O,X,,O,X,"X,X,O,,O,X,,O,X",0.5
4941,X,O,,X,O,O,X,,X,"X,O,,X,O,O,X,,X",1.0
4942,X,O,O,,X,,O,X,X,"X,O,O,,X,,O,X,X",1.0
4943,X,,O,X,O,O,X,,X,"X,,O,X,O,O,X,,X",1.0
4944,O,O,X,X,,,X,O,X,"O,O,X,X,,,X,O,X",0.5
4945,X,,O,X,X,O,,O,X,"X,,O,X,X,O,,O,X",1.0
4946,X,,O,O,X,O,X,,X,"X,,O,O,X,O,X,,X",1.0
4947,X,X,X,O,O,,,X,O,"X,X,X,O,O,,,X,O",1.0
4948,,O,X,X,X,X,,O,O,",O,X,X,X,X,,O,O",1.0
4949,O,O,,,O,X,X,X,X,"O,O,,,O,X,X,X,X",1.0
4950,,X,O,O,,X,X,O,X,",X,O,O,,X,X,O,X",0.5
4951,X,O,X,O,,,O,X,X,"X,O,X,O,,,O,X,X",0.5
4952,X,O,,O,O,X,X,,X,"X,O,,O,O,X,X,,X",0.5
4953,X,X,X,O,O,,,O,X,"X,X,X,O,O,,,O,X",1.0
4954,,X,,O,X,O,O,X,X,",X,,O,X,O,O,X,X",1.0
4955,,X,X,O,X,O,O,,X,",X,X,O,X,O,O,,X",0.5
4956,X,,X,O,,O,X,O,X,"X,,X,O,,O,X,O,X",0.5
4957,X,X,O,,,X,O,X,O,"X,X,O,,,X,O,X,O",0.5
4958,,O,X,O,,X,X,X,O,",O,X,O,,X,X,X,O",0.5
4959,X,O,O,X,,X,X,,O,"X,O,O,X,,X,X,,O",1.0
4960,X,,O,X,O,,X,O,X,"X,,O,X,O,,X,O,X",1.0
4961,,X,O,X,O,X,X,,O,",X,O,X,O,X,X,,O",0.5
4962,O,X,X,O,,O,X,X,,"O,X,X,O,,O,X,X,",0.5
4963,X,O,X,X,,O,,X,O,"X,O,X,X,,O,,X,O",0.5
4964,,X,O,X,O,O,,X,X,",X,O,X,O,O,,X,X",0.5
4965,O,O,X,X,X,,,X,O,"O,O,X,X,X,,,X,O",0.5
4966,X,X,O,,,X,O,O,X,"X,X,O,,,X,O,O,X",0.5
4967,X,X,O,O,,X,O,X,,"X,X,O,O,,X,O,X,",0.5
4968,,O,X,O,,X,X,O,X,",O,X,O,,X,X,O,X",1.0
4969,O,,,X,X,O,O,X,X,"O,,,X,X,O,O,X,X",0.5
4970,X,,O,X,O,X,X,,O,"X,,O,X,O,X,X,,O",1.0
4971,,X,O,O,X,,X,O,X,",X,O,O,X,,X,O,X",0.5
4972,O,X,,X,X,O,,O,X,"O,X,,X,X,O,,O,X",0.5
4973,X,X,X,O,O,X,,,O,"X,X,X,O,O,X,,,O",1.0
4974,X,O,O,O,X,,X,,X,"X,O,O,O,X,,X,,X",1.0
4975,,O,O,O,X,,X,X,X,",O,O,O,X,,X,X,X",1.0
4976,X,X,O,,X,X,,O,O,"X,X,O,,X,X,,O,O",0.5
4977,X,,,O,X,X,X,O,O,"X,,,O,X,X,X,O,O",0.5
4978,O,O,X,X,X,,X,O,,"O,O,X,X,X,,X,O,",1.0
4979,,O,,O,O,X,X,X,X,",O,,O,O,X,X,X,X",1.0
4980,O,,X,X,X,O,,O,X,"O,,X,X,X,O,,O,X",0.5
4981,X,O,,O,X,O,X,X,,"X,O,,O,X,O,X,X,",0.5
4982,X,O,,O,,X,X,O,X,"X,O,,O,,X,X,O,X",0.5
4983,,,X,X,O,X,O,O,X,",,X,X,O,X,O,O,X",1.0
4984,,X,X,,O,O,O,X,X,",X,X,,O,O,O,X,X",0.5
4985,X,X,O,,O,O,X,,X,"X,X,O,,O,O,X,,X",0.5
4986,O,X,X,,O,X,,O,X,"O,X,X,,O,X,,O,X",1.0
4987,X,X,O,X,O,,X,,O,"X,X,O,X,O,,X,,O",1.0
4988,X,,X,O,,O,O,X,X,"X,,X,O,,O,O,X,X",0.5
4989,O,O,,X,O,X,,X,X,"O,O,,X,O,X,,X,X",0.5
4990,X,X,O,O,X,,X,,O,"X,X,O,O,X,,X,,O",0.5
4991,O,,,X,O,X,O,X,X,"O,,,X,O,X,O,X,X",0.5
4992,O,X,,X,O,O,X,X,,"O,X,,X,O,O,X,X,",0.5
4993,,X,O,X,X,O,,O,X,",X,O,X,X,O,,O,X",0.5
4994,X,X,O,O,O,,X,,X,"X,X,O,O,O,,X,,X",0.5
4995,O,X,X,O,O,X,,,X,"O,X,X,O,O,X,,,X",1.0
4996,X,X,,O,O,X,O,X,,"X,X,,O,O,X,O,X,",0.5
4997,O,O,X,,X,,X,O,X,"O,O,X,,X,,X,O,X",1.0
4998,,,O,O,X,X,X,O,X,",,O,O,X,X,X,O,X",0.5
4999,X,,O,,X,O,X,O,X,"X,,O,,X,O,X,O,X",1.0
5000,O,X,X,O,O,,X,,X,"O,X,X,O,O,,X,,X",0.5
5001,O,X,O,X,X,,O,,X,"O,X,O,X,X,,O,,X",0.5
5002,X,,X,O,,X,O,X,O,"X,,X,O,,X,O,X,O",0.5
5003,X,X,,O,X,O,O,X,,"X,X,,O,X,O,O,X,",1.0
5004,O,,O,X,O,X,,X,X,"O,,O,X,O,X,,X,X",0.5
5005,,,X,O,O,X,X,O,X,",,X,O,O,X,X,O,X",1.0
5006,O,,X,X,O,,X,O,X,"O,,X,X,O,,X,O,X",0.5
5007,X,X,,O,,X,O,X,O,"X,X,,O,,X,O,X,O",0.5
5008,O,O,X,X,O,X,,,X,"O,O,X,X,O,X,,,X",1.0
5009,O,X,X,,,O,O,X,X,"O,X,X,,,O,O,X,X",0.5
5010,X,O,O,X,,X,O,X,O,"X,O,O,X,,X,O,X,O",0.5
5011,X,X,O,X,O,O,O,,X,"X,X,O,X,O,O,O,,X",0.5
5012,X,X,O,,O,O,O,X,X,"X,X,O,,O,O,O,X,X",0.5
5013,O,O,X,X,O,X,O,X,,"O,O,X,X,O,X,O,X,",0.5
5014,O,X,O,X,O,O,X,,X,"O,X,O,X,O,O,X,,X",0.5
5015,O,X,O,,X,X,X,O,O,"O,X,O,,X,X,X,O,O",0.5
5016,O,,X,X,X,O,O,O,X,"O,,X,X,X,O,O,O,X",0.5
5017,O,X,X,O,X,O,O,,X,"O,X,X,O,X,O,O,,X",0.5
5018,O,X,,O,O,X,O,X,X,"O,X,,O,O,X,O,X,X",0.5
5019,O,X,X,O,X,X,O,O,,"O,X,X,O,X,X,O,O,",0.5
5020,X,X,O,O,O,X,O,,X,"X,X,O,O,O,X,O,,X",0.5
5021,O,X,X,X,O,O,X,,O,"O,X,X,X,O,O,X,,O",0.5
5022,O,O,,O,X,X,X,X,O,"O,O,,O,X,X,X,X,O",0.5
5023,X,O,X,X,,O,O,X,O,"X,O,X,X,,O,O,X,O",0.5
5024,X,,X,O,O,O,X,X,O,"X,,X,O,O,O,X,X,O",0.5
5025,O,X,X,X,X,O,O,,O,"O,X,X,X,X,O,O,,O",0.5
5026,O,X,X,X,O,,O,X,O,"O,X,X,X,O,,O,X,O",0.5
5027,,X,O,X,O,X,O,O,X,",X,O,X,O,X,O,O,X",0.5
5028,X,O,O,X,O,X,,O,X,"X,O,O,X,O,X,,O,X",0.5
5029,X,,X,X,O,O,O,X,O,"X,,X,X,O,O,O,X,O",0.5
5030,X,,O,O,X,X,X,O,O,"X,,O,O,X,X,X,O,O",0.5
5031,X,O,X,X,X,O,,O,O,"X,O,X,X,X,O,,O,O",0.5
5032,X,,O,O,X,O,X,X,O,"X,,O,O,X,O,X,X,O",0.5
5033,X,O,O,X,O,X,O,,X,"X,O,O,X,O,X,O,,X",0.5
5034,O,X,,O,X,X,O,O,X,"O,X,,O,X,X,O,O,X",0.5
5035,,O,X,O,X,X,O,X,O,",O,X,O,X,X,O,X,O",0.5
5036,O,X,O,O,X,X,X,,O,"O,X,O,O,X,X,X,,O",0.5
5037,X,O,X,O,X,O,,X,O,"X,O,X,O,X,O,,X,O",0.5
5038,X,O,X,X,O,O,O,X,,"X,O,X,X,O,O,O,X,",0.5
5039,X,,O,O,X,X,O,X,O,"X,,O,O,X,X,O,X,O",0.5
5040,O,X,X,O,O,,O,X,X,"O,X,X,O,O,,O,X,X",0.5
5041,,X,X,O,X,X,O,O,O,",X,X,O,X,X,O,O,O",0.5
5042,X,X,O,O,X,X,,O,O,"X,X,O,O,X,X,,O,O",0.5
5043,O,X,O,X,O,X,,X,O,"O,X,O,X,O,X,,X,O",0.5
5044,O,X,O,X,X,,X,O,O,"O,X,O,X,X,,X,O,O",0.5
5045,X,X,O,X,O,X,,O,O,"X,X,O,X,O,X,,O,O",0.5
5046,O,X,O,O,O,X,X,X,,"O,X,O,O,O,X,X,X,",0.5
5047,X,,O,O,O,X,X,X,O,"X,,O,O,O,X,X,X,O",0.5
5048,O,X,X,X,O,X,,O,O,"O,X,X,X,O,X,,O,O",0.5
5049,X,X,O,X,X,O,O,,O,"X,X,O,X,X,O,O,,O",0.5
5050,O,X,X,,O,X,O,X,O,"O,X,X,,O,X,O,X,O",0.5
5051,O,X,X,O,X,,O,O,X,"O,X,X,O,X,,O,O,X",0.5
5052,O,,O,O,X,X,X,X,O,"O,,O,O,X,X,X,X,O",0.5
5053,,O,X,X,O,O,X,X,O,",O,X,X,O,O,X,X,O",0.5
5054,,O,X,X,X,O,O,X,O,",O,X,X,X,O,O,X,O",0.5
5055,O,X,X,X,O,O,O,X,,"O,X,X,X,O,O,O,X,",0.5
5056,X,X,,O,X,X,O,O,O,"X,X,,O,X,X,O,O,O",0.5
5057,O,O,,X,X,O,X,O,X,"O,O,,X,X,O,X,O,X",0.5
5058,,X,X,O,O,O,X,O,X,",X,X,O,O,O,X,O,X",0.5
5059,X,X,O,X,,X,O,O,O,"X,X,O,X,,X,O,O,O",0.5
5060,X,O,O,X,O,O,,X,X,"X,O,O,X,O,O,,X,X",0.5
5061,X,O,X,X,X,O,O,,O,"X,O,X,X,X,O,O,,O",0.5
5062,O,O,,X,X,O,X,X,O,"O,O,,X,X,O,X,X,O",0.5
5063,X,X,,O,O,O,X,O,X,"X,X,,O,O,O,X,O,X",0.5
5064,X,X,O,,O,X,X,O,O,"X,X,O,,O,X,X,O,O",0.5
5065,O,O,X,X,O,,X,X,O,"O,O,X,X,O,,X,X,O",0.5
5066,O,X,O,X,O,O,X,X,,"O,X,O,X,O,O,X,X,",0.5
5067,O,X,O,O,X,X,,O,X,"O,X,O,O,X,X,,O,X",0.5
5068,X,O,O,,O,X,X,O,X,"X,O,O,,O,X,X,O,X",0.5
5069,O,X,X,O,O,,X,O,X,"O,X,X,O,O,,X,O,X",0.5
5070,O,X,O,X,X,,O,O,X,"O,X,O,X,X,,O,O,X",0.5
5071,O,X,O,X,,O,X,X,O,"O,X,O,X,,O,X,X,O",0.5
5072,O,O,O,X,X,,X,O,X,"O,O,O,X,X,,X,O,X",0.5
5073,O,X,O,X,O,,X,O,X,"O,X,O,X,O,,X,O,X",0.5
5074,O,X,,O,O,X,X,O,X,"O,X,,O,O,X,X,O,X",0.5
5075,,O,O,X,O,X,X,O,X,",O,O,X,O,X,X,O,X",0.5
5076,X,O,X,O,,O,X,O,X,"X,O,X,O,,O,X,O,X",0.5
5077,O,X,O,,O,X,X,X,O,"O,X,O,,O,X,X,X,O",0.5
5078,X,X,,O,O,O,O,X,X,"X,X,,O,O,O,O,X,X",0.5
5079,O,X,X,O,O,O,,X,X,"O,X,X,O,O,O,,X,X",0.5
5080,O,O,X,X,O,X,X,O,,"O,O,X,X,O,X,X,O,",0.5
5081,X,O,O,O,O,X,X,,X,"X,O,O,O,O,X,X,,X",0.5
5082,O,O,O,X,O,X,X,X,,"O,O,O,X,O,X,X,X,",0.5
5083,X,X,,X,O,X,O,O,O,"X,X,,X,O,X,O,O,O",0.5
5084,O,X,,X,X,O,X,O,O,"O,X,,X,X,O,X,O,O",0.5
5085,O,X,O,X,,O,O,X,X,"O,X,O,X,,O,O,X,X",0.5
5086,O,X,O,O,X,X,O,,X,"O,X,O,O,X,X,O,,X",0.5
5087,,O,O,X,O,X,O,X,X,",O,O,X,O,X,O,X,X",0.5
5088,X,O,O,O,X,X,X,O,,"X,O,O,O,X,X,X,O,",0.5
5089,X,O,X,O,O,O,X,X,,"X,O,X,O,O,O,X,X,",0.5
5090,X,O,X,O,O,,X,X,O,"X,O,X,O,O,,X,X,O",0.5
